Line,_Distance,BASE,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,IGRF,LAT,LONG,MAG_LEFT,MAGL,MAGL_IGRF,MAGL_NLBWF,MAGL_NLF,MAGL_NLF_fid,MAGL_NLF_Res,MAGL_RES,MAGL_RES_BASELINE,ORIG,ORIGL,RALT,TIME,UC50,X,Y
L2,620.068989265765,17.77,20050801,213,345,82.6,21345495,48,139.2,,54.4382878605556,-8.17083939888889,49119.49,,49307.53,-188.025043346826,-188.04,20.1702545438702,-188.656606134649,-188.04,811.96,,49136.27,56.9,123815,,188965,354431
L2,625.4541540729,17.77,20050801,213,345,82.7,21345495.1,48,139.4,,54.4383327333333,-8.17087040833333,49119.51,,49307.54,-188.017378582776,-188.03,20.3487189024363,-188.651798433111,-188.03,811.97,,49136.29,57,123815.1,,188963,354436
L2,631.536916603198,17.77,20050801,213,345,83.3,21345495.2,48,139.6,,54.4383866108333,-8.17088604361111,49119.54,,49307.55,-188.0122161672,-188.01,20.5271832610024,-188.647225069995,-188.01,811.99,,49136.32,56.6,123815.2,,188962,354442
L2,637.619679133496,17.77,20050801,213,345,83.1,21345495.3,48,139.7,,54.4384404883333,-8.17090167916667,49119.55,,49307.56,-188.010169758316,-188.01,20.7056476195686,-188.642651706879,-188.01,811.99,,49136.33,57,123815.3,,188961,354448
L2,643.00484394063,17.76,20050801,213,345,82.7,21345495.4,48,139.9,,54.4384853611111,-8.17093268861111,49119.57,,49307.57,-188.010879824617,-188,20.8905595733732,-188.638078343764,-188,812,,49136.34,57.6,123815.4,,188959,354453
L2,649.087606470929,17.76,20050801,213,345,83.2,21345495.5,48,140.1,,54.4385392386111,-8.17094832444444,49119.56,,49307.58,-188.013957914478,-188.02,21.076622198535,-188.633504980648,-188.02,811.98,,49136.34,57.3,123815.5,,188958,354459
L2,655.170369001227,17.76,20050801,213,345,82.8,21345495.6,48,140.3,,54.4385931161111,-8.17096396,49119.57,,49307.59,-188.01892773681,-188.03,21.2626848236968,-188.628931617532,-188.03,811.97,,49136.34,57.8,123815.6,,188957,354465
L2,660.555533808361,17.76,20050801,213,345,83.2,21345495.7,48,140.5,,54.4386379888889,-8.17099496972222,49119.59,,49307.6,-188.024652575387,-188.01,21.4487474488585,-188.626983219535,-188.01,811.99,,49136.36,57.6,123815.7,,188955,354470
L2,666.638296338659,17.76,20050801,213,345,83.1,21345495.8,48,140.6,,54.4386918663889,-8.17101060527778,49119.59,,49307.62,-188.031890332236,-188.03,21.6348100740203,-188.625688148685,-188.03,811.97,,49136.36,57.9,123815.8,,188954,354476
L2,672.721058868958,17.75,20050801,213,345,82.8,21345495.9,48,140.8,,54.4387457438889,-8.17102624111111,49119.59,,49307.63,-188.039811703758,-188.04,21.8208726991821,-188.624393077834,-188.04,811.96,,49136.36,58.4,123815.9,,188953,354482
L2,678.803821399256,17.75,20050801,213,345,82.6,21345496,48,141,,54.4387996213889,-8.17104187722222,49119.59,,49307.64,-188.048312815267,-188.05,22.0150055378099,-188.623098006984,-188.05,811.95,,49136.36,58.7,123816,,188952,354488
L2,684.18898620639,17.75,20050801,213,345,83.2,21345496.1,48,141.1,,54.4388444941667,-8.17107288694444,49119.59,,49307.65,-188.056618291763,-188.06,22.2101031053918,-188.621802936134,-188.06,811.94,,49136.37,58.2,123816.1,,188950,354493
L2,690.271748736688,17.75,20050801,213,345,82.8,21345496.2,48,141.2,,54.4388983716667,-8.17108852277778,49119.59,,49307.66,-188.067388747156,-188.07,22.4052006729737,-188.620507865283,-188.07,811.93,,49136.38,58.7,123816.2,,188949,354499
L2,695.656913543823,17.75,20050801,213,345,82.5,21345496.3,48,141.3,,54.4389432441667,-8.17111953277778,49119.59,,49307.67,-188.079303975403,-188.09,22.6002982405556,-188.621583880153,-188.09,811.91,,49136.37,59.1,123816.3,,188947,354504
L2,701.739676074121,17.75,20050801,213,345,82.4,21345496.4,48,141.4,,54.4389971216667,-8.17113516888889,49119.59,,49307.69,-188.096260201186,-188.1,22.7953958081376,-188.623750455056,-188.1,811.9,,49136.36,59.3,123816.4,,188946,354510
L2,707.822438604419,17.75,20050801,213,345,82.4,21345496.5,48,141.4,,54.4390509991667,-8.171150805,49119.58,,49307.7,-188.1184890217,-188.12,22.9904933757195,-188.625917029958,-188.12,811.88,,49136.36,59.4,123816.5,,188945,354516
L2,713.207603411554,17.75,20050801,213,345,82.8,21345496.6,48,141.5,,54.4390958719444,-8.17118181527778,49119.57,,49307.71,-188.144652422797,-188.14,23.1751957788592,-188.628083604861,-188.14,811.86,,49136.35,59.1,123816.6,,188943,354521
L2,719.290365941852,17.74,20050801,213,345,82.7,21345496.7,48,141.6,,54.4391497494444,-8.17119745138889,49119.56,,49307.73,-188.178658634434,-188.17,23.3592097059261,-188.630250179763,-188.17,811.83,,49136.32,59.3,123816.7,,188942,354527
L2,724.675530748986,17.74,20050801,213,345,82.4,21345496.8,48,141.7,,54.4391946219444,-8.17122846166667,49119.53,,49307.74,-188.21777251957,-188.21,23.5432236329931,-188.632416754665,-188.21,811.79,,49136.3,59.7,123816.8,,188940,354532
L2,730.758293279285,17.74,20050801,213,345,82.3,21345496.9,48,141.8,,54.4392484994444,-8.17124409805556,49119.51,,49307.75,-188.263990880151,-188.24,23.72723756006,-188.636481650292,-188.24,811.76,,49136.28,59.9,123816.9,,188939,354538
L2,736.841055809583,17.74,20050801,213,345,82.5,21345497,48,141.9,,54.4393023769444,-8.17125973416667,49119.46,,49307.76,-188.314941781377,-188.31,23.9112514871269,-188.641983251961,-188.31,811.69,,49136.23,59.7,123817,,188938,354544
L2,742.226220616717,17.74,20050801,213,345,82.7,21345497.1,48,141.9,,54.4393472494444,-8.17129074472222,49119.4,,49307.78,-188.363702115892,-188.38,24.0952654141939,-188.64748485363,-188.38,811.62,,49136.17,59.6,123817.1,,188936,354549
L2,748.308983147016,17.73,20050801,213,345,82.9,21345497.2,48,141.9,,54.4394011269444,-8.17130638111111,49119.36,,49307.79,-188.411816408762,-188.43,24.2604246263143,-188.652986455299,-188.43,811.57,,49136.13,59.4,123817.2,,188935,354555
L2,753.69414795415,17.73,20050801,213,345,82.1,21345497.3,48,141.9,,54.4394459994444,-8.17133739166667,49119.34,,49307.81,-188.457016030769,-188.47,24.4252488769239,-188.658488056968,-188.47,811.53,,49136.09,60.2,123817.3,,188933,354560
L2,759.776910484448,17.73,20050801,213,345,82.3,21345497.4,48,141.9,,54.4394998769444,-8.17135302833333,49119.31,,49307.82,-188.49823680674,-188.51,24.5900731275335,-188.663989658637,-188.51,811.49,,49136.07,60,123817.4,,188932,354566
L2,765.859673014746,17.73,20050801,213,345,82.4,21345497.5,48,141.9,,54.4395537544444,-8.171368665,49119.3,,49307.84,-188.535500592684,-188.54,24.7548973781431,-188.670819002416,-188.54,811.46,,49136.06,59.9,123817.5,,188931,354572
L2,771.244837821881,17.73,20050801,213,345,82.7,21345497.6,48,142,,54.4395986269444,-8.17139967555556,49119.29,,49307.85,-188.565854488167,-188.55,24.9197216287527,-188.679248661154,-188.55,811.45,,49136.06,59.6,123817.6,,188929,354577
L2,777.327600352179,17.73,20050801,213,345,82,21345497.7,48,142,,54.4396525044444,-8.1714153125,49119.29,,49307.86,-188.593082035622,-188.57,25.0851366099759,-188.687678319891,-188.57,811.43,,49136.05,60.3,123817.7,,188928,354583
L2,782.712765159314,17.73,20050801,213,345,82.4,21345497.8,48,142,,54.4396973769444,-8.17144632333333,49119.27,,49307.88,-188.617555133828,-188.61,25.2716742475319,-188.696107978629,-188.61,811.39,,49136.03,59.9,123817.8,,188926,354588
L2,788.795527689612,17.72,20050801,213,345,82.7,21345497.9,48,142,,54.4397512544444,-8.17146196,49119.25,,49307.89,-188.641337967283,-188.64,25.458211885088,-188.704537637366,-188.64,811.36,,49136.01,59.6,123817.9,,188925,354594
L2,794.87829021991,17.72,20050801,213,345,82.4,21345498,48,142,,54.4398051319444,-8.17147759694445,49119.23,,49307.91,-188.664465124062,-188.68,25.6447495226441,-188.712967296104,-188.68,811.32,,49135.99,59.9,123818,,188924,354600
L2,800.263455027044,17.72,20050801,213,345,82.4,21345498.1,48,141.9,,54.4398500044444,-8.17150860805556,49119.23,,49307.92,-188.686398019353,-188.7,25.8312871602001,-188.722175224488,-188.7,811.3,,49135.99,59.9,123818.1,,188922,354605
L2,806.346217557343,17.72,20050801,213,345,82,21345498.2,48,141.8,,54.4399038819444,-8.17152424472222,49119.23,,49307.94,-188.710958377631,-188.71,26.0178247977562,-188.732909481518,-188.71,811.29,,49135.99,60.2,123818.2,,188921,354611
L2,812.670772877679,17.72,20050801,213,345,82.5,21345498.3,48,141.8,,54.4399577375,-8.17155529361111,49119.23,,49307.96,-188.736497786878,-188.73,26.2044490647233,-188.743643738548,-188.73,811.27,,49135.98,59.6,123818.3,,188919,354617
L2,817.769792391272,17.72,20050801,213,345,82.7,21345498.4,48,141.7,,54.4400026319444,-8.17157089305556,49119.21,,49307.97,-188.762271236606,-188.76,26.3921921160776,-188.754377995578,-188.76,811.24,,49135.95,59.3,123818.4,,188918,354622
L2,824.094347711609,17.72,20050801,213,345,82.1,21345498.5,48,141.6,,54.4400564875,-8.17160194194445,49119.18,,49307.99,-188.792540084616,-188.81,26.5799351674318,-188.765112252608,-188.81,811.19,,49135.95,59.9,123818.5,,188916,354628
L2,830.177110241907,17.72,20050801,213,345,82.6,21345498.6,48,141.5,,54.440110365,-8.17161757916667,49119.21,,49308.01,-188.824011929004,-188.8,26.7676782187861,-188.775846509639,-188.8,811.2,,49135.95,59.3,123818.6,,188915,354634
L2,835.562275049042,17.71,20050801,213,345,82.1,21345498.7,48,141.4,,54.4401552372222,-8.17164859055556,49119.19,,49308.02,-188.855097968727,-188.83,26.9554212701404,-188.786923963885,-188.83,811.17,,49135.93,59.7,123818.7,,188913,354639
L2,841.64503757934,17.71,20050801,213,345,82,21345498.8,48,141.4,,54.4402091147222,-8.17166422777778,49119.15,,49308.04,-188.888025833284,-188.89,27.1431643214946,-188.799204496267,-188.89,811.11,,49135.9,59.7,123818.8,,188912,354645
L2,847.969592899677,17.71,20050801,213,345,82.5,21345498.9,48,141.3,,54.4402629702778,-8.17169527694444,49119.11,,49308.06,-188.921271781982,-188.95,27.3317802118481,-188.811485028649,-188.95,811.05,,49135.88,59.1,123818.9,,188910,354651
L2,854.052355429975,17.71,20050801,213,345,82.4,21345499,48,141.2,,54.4403168477778,-8.17171091416667,49119.11,,49308.07,-188.949289739618,-188.96,27.5270136386217,-188.823765561031,-188.96,811.04,,49135.86,59.1,123819,,188909,354657
L2,859.437520237109,17.71,20050801,213,345,82.2,21345499.1,48,141.1,,54.4403617202778,-8.17174192583333,49119.11,,49308.09,-188.97137018634,-188.98,27.7222470653954,-188.836046093413,-188.98,811.02,,49135.86,59.3,123819.1,,188907,354662
L2,865.520282767407,17.7,20050801,213,345,82.7,21345499.2,48,141.1,,54.4404155977778,-8.17175756333333,49119.13,,49308.11,-188.989465998673,-188.98,27.9174804921691,-188.848326625795,-188.98,811.02,,49135.87,58.7,123819.2,,188906,354668
L2,871.844838087744,17.7,20050801,213,345,82.4,21345499.3,48,141.1,,54.4404694533333,-8.17178861277778,49119.15,,49308.12,-189.000167376832,-188.97,28.1127139189427,-188.860685730931,-188.97,811.03,,49135.89,59,123819.3,,188904,354674
L2,876.943857601337,17.7,20050801,213,345,82.6,21345499.4,48,141,,54.4405143475,-8.17180421277778,49119.14,,49308.14,-189.002362571533,-189,28.3079473457164,-188.873706127688,-189,811,,49135.9,58.7,123819.4,,188903,354679
L2,883.268412921674,17.7,20050801,213,345,83.1,21345499.5,48,140.9,,54.4405682030556,-8.17183526222222,49119.16,,49308.15,-188.995392159756,-189,28.499453467421,-188.886726524445,-189,811,,49135.92,58.2,123819.5,,188901,354685
L2,889.351175451972,17.7,20050801,213,345,82.8,21345499.6,48,140.9,,54.4406220805556,-8.1718509,49119.19,,49308.17,-188.978503473903,-188.98,28.6715631042012,-188.899746921203,-188.98,811.02,,49135.95,58.4,123819.6,,188900,354691
L2,894.736340259107,17.7,20050801,213,345,82.4,21345499.7,48,140.8,,54.4406669527778,-8.17188191194444,49119.23,,49308.19,-188.953132339631,-188.96,28.8436727409813,-188.91276731796,-188.96,811.04,,49135.99,58.8,123819.7,,188898,354696
L2,900.819102789405,17.7,20050801,213,345,82.8,21345499.8,48,140.8,,54.4407208302778,-8.17189754972222,49119.27,,49308.2,-188.91560288393,-188.93,29.0157823777615,-188.925787714717,-188.93,811.07,,49136.03,58.4,123819.8,,188897,354702
L2,907.143658109742,17.7,20050801,213,345,82.4,21345499.9,48,140.8,,54.4407746858333,-8.17192859972222,49119.34,,49308.22,-188.865132723859,-188.87,29.1878920145417,-188.938808111474,-188.87,811.13,,49136.1,58.7,123819.9,,188895,354708
L2,913.22642064004,17.7,20050801,213,345,82.5,21345500,48,140.7,,54.4408285633333,-8.1719442375,49119.43,,49308.23,-188.809749868319,-188.81,29.3600016513218,-188.951796442103,-188.81,811.19,,49136.18,58.5,123820,,188894,354714
L2,918.611585447174,17.7,20050801,213,345,82.7,21345500.1,48,140.7,,54.4408734355556,-8.17197524972222,49119.5,,49308.25,-188.754174195414,-188.74,29.5321434484776,-188.964784463444,-188.74,811.26,,49136.27,58.4,123820.1,,188892,354719
L2,924.936140767511,17.69,20050801,213,345,82.6,21345500.2,48,140.7,,54.4409272911111,-8.1720063,49119.59,,49308.26,-188.688794714864,-188.67,29.7044093171068,-188.977772484785,-188.67,811.33,,49136.34,58.5,123820.2,,188890,354725
L2,931.260696087848,17.69,20050801,213,345,83,21345500.3,48,140.8,,54.4409811466667,-8.17203735,49119.65,,49308.28,-188.62339250724,-188.62,29.8766751857361,-188.990760506125,-188.62,811.38,,49136.41,58.1,123820.3,,188888,354731
L2,936.359715601441,17.69,20050801,213,345,83,21345500.4,48,140.8,,54.4410260408333,-8.17205295027778,49119.71,,49308.29,-188.571259083709,-188.57,30.0489410543653,-189.003748527466,-188.57,811.43,,49136.46,58.1,123820.4,,188887,354736
L2,942.684270921777,17.69,20050801,213,345,82.4,21345500.5,48,140.8,,54.4410798963889,-8.17208400083333,49119.77,,49308.31,-188.517666101136,-188.54,30.2212069229946,-189.016736548807,-188.54,811.46,,49136.51,58.7,123820.5,,188885,354742
L2,949.008826242114,17.69,20050801,213,345,82.5,21345500.6,48,140.8,,54.4411337516667,-8.17211505111111,49119.82,,49308.32,-188.473046708908,-188.5,30.3934727916239,-189.029110998242,-188.5,811.5,,49136.58,58.7,123820.6,,188883,354748
L2,954.107845755707,17.68,20050801,213,345,83,21345500.7,48,140.8,,54.4411786458333,-8.17213065166667,49119.89,,49308.33,-188.446592188396,-188.45,30.5712591338182,-189.041397549851,-188.45,811.55,,49136.64,58.2,123820.7,,188882,354753
L2,960.432401076044,17.68,20050801,213,345,82.2,21345500.8,48,140.9,,54.4412325013889,-8.17216170222222,49119.92,,49308.35,-188.431358149921,-188.43,30.7655618147149,-189.05368410146,-188.43,811.57,,49136.67,59,123820.8,,188880,354759
L2,966.756956396381,17.68,20050801,213,345,83,21345500.9,48,140.9,,54.4412863569444,-8.17219275277778,49119.95,,49308.36,-188.434672790194,-188.42,30.9598644956117,-189.065970653068,-188.42,811.58,,49136.7,58.2,123820.9,,188878,354765
L2,972.839718926679,17.68,20050801,213,345,82.8,21345501,48,140.9,,54.4413402341667,-8.17220839111111,49119.95,,49308.38,-188.455898436915,-188.43,31.1541671765085,-189.078257204677,-188.43,811.57,,49136.7,58.4,123821,,188877,354771
L2,978.224883733813,17.68,20050801,213,345,82.5,21345501.1,48,140.9,,54.4413851063889,-8.17223940416667,49119.92,,49308.39,-188.490579277805,-188.47,31.3484698574052,-189.090543756286,-188.47,811.53,,49136.67,58.8,123821.1,,188875,354776
L2,984.54943905415,17.68,20050801,213,345,82.6,21345501.2,48,141,,54.4414389619444,-8.172270455,49119.87,,49308.41,-188.541325721883,-188.54,31.542772538302,-189.101910954413,-188.54,811.46,,49136.62,58.7,123821.2,,188873,354782
L2,990.873994374487,17.68,20050801,213,345,82.6,21345501.3,48,141,,54.4414928172222,-8.17230150583333,49119.82,,49308.42,-188.600608954037,-188.6,31.7360049270084,-189.1129861452,-188.6,811.4,,49136.57,58.8,123821.3,,188871,354788
L2,996.259159181621,17.68,20050801,213,345,82.7,21345501.4,48,141.1,,54.4415376894444,-8.17233251888889,49119.77,,49308.43,-188.656862963637,-188.66,31.9266816198339,-189.124061335987,-188.66,811.34,,49136.52,58.7,123821.4,,188869,354793
L2,1002.58371450196,17.68,20050801,213,345,82.5,21345501.5,48,141.1,,54.441591545,-8.17236357,49119.72,,49308.45,-188.713918738201,-188.73,32.1173583126594,-189.135136526774,-188.73,811.27,,49136.48,59,123821.5,,188867,354799
L2,1008.9082698223,17.67,20050801,213,345,82.4,21345501.6,48,141.1,,54.4416454002778,-8.17239462111111,49119.67,,49308.46,-188.762038240885,-188.8,32.3080350054849,-189.146211717561,-188.8,811.2,,49136.44,59.1,123821.6,,188865,354805
L2,1014.29343462943,17.67,20050801,213,345,82.4,21345501.7,48,141.2,,54.4416902725,-8.17242563472222,49119.66,,49308.48,-188.796072235827,-188.82,32.4987116983104,-189.157286908347,-188.82,811.18,,49136.42,59.1,123821.7,,188863,354810
L2,1020.61798994977,17.67,20050801,213,345,82.8,21345501.8,48,141.2,,54.4417441277778,-8.17245668583333,49119.69,,49308.49,-188.819522770094,-188.8,32.6893883911359,-189.167387173296,-188.8,811.2,,49136.43,58.8,123821.8,,188861,354816
L2,1026.9425452701,17.67,20050801,213,345,82.9,21345501.9,48,141.3,,54.4417979833333,-8.17248773722222,49119.68,,49308.5,-188.830470008909,-188.82,32.8710840958317,-189.176946599207,-188.82,811.18,,49136.45,58.7,123821.9,,188859,354822
L2,1033.0253078004,17.67,20050801,213,345,82.6,21345502,48,141.3,,54.4418518605556,-8.17250337611111,49119.71,,49308.52,-188.829689939865,-188.81,33.0353331903381,-189.186506025119,-188.81,811.19,,49136.47,59.1,123822,,188858,354828
L2,1038.85625969525,17.67,20050801,213,345,82.9,21345502.1,48,141.3,,54.4418967108333,-8.1725498025,49119.71,,49308.53,-188.819966175771,-188.82,33.1995822848445,-189.19606545103,-188.82,811.18,,49136.48,58.7,123822.1,,188855,354833
L2,1045.18081501558,17.66,20050801,213,345,83.1,21345502.2,48,141.2,,54.4419505661111,-8.17258085416667,49119.75,,49308.55,-188.801452345494,-188.8,33.363831379351,-189.205624876942,-188.8,811.2,,49136.5,58.5,123822.2,,188853,354839
L2,1051.50537033592,17.66,20050801,213,345,83.2,21345502.3,48,141.2,,54.4420044213889,-8.17261190583333,49119.79,,49308.57,-188.776428814492,-188.77,33.5280804738574,-189.215184302854,-188.77,811.23,,49136.55,58.4,123822.3,,188851,354845
L2,1056.89053514305,17.66,20050801,213,345,82.5,21345502.4,48,141.2,,54.4420492936111,-8.17264291972222,49119.84,,49308.58,-188.746867198152,-188.74,33.6923295683638,-189.223901337008,-188.74,811.26,,49136.6,59,123822.4,,188849,354850
L2,1063.21509046339,17.66,20050801,213,345,82.8,21345502.5,48,141.1,,54.4421031488889,-8.17267397166667,49119.89,,49308.6,-188.707104400897,-188.71,33.8670189944856,-189.231863625917,-188.71,811.29,,49136.65,58.7,123822.5,,188847,354856
L2,1069.53964578373,17.66,20050801,213,345,82.7,21345502.6,48,141.1,,54.4421570041667,-8.17270502333333,49119.95,,49308.61,-188.660286796525,-188.66,34.058421463745,-189.239825914826,-188.66,811.34,,49136.71,58.8,123822.6,,188845,354862
L2,1074.92481059086,17.66,20050801,213,345,82.7,21345502.7,48,141.1,,54.4422018761111,-8.1727360375,49120.02,,49308.63,-188.608685402669,-188.61,34.2498239330045,-189.247788203736,-188.61,811.39,,49136.78,58.7,123822.7,,188843,354867
L2,1081.2493659112,17.66,20050801,213,345,83,21345502.8,48,141.1,,54.4422557316667,-8.17276708972222,49120.08,,49308.64,-188.545091506011,-188.57,34.4412264022639,-189.255750492645,-188.57,811.43,,49136.86,58.4,123822.8,,188841,354873
L2,1087.57392123154,17.66,20050801,213,345,84.4,21345502.9,48,141,,54.4423095869444,-8.17279814194444,49120.18,,49308.66,-188.470126263038,-188.48,34.6326288715234,-189.263712781554,-188.48,811.52,,49136.95,57,123822.9,,188839,354879
L2,1093.89847655187,17.66,20050801,213,345,84.4,21345503,48,141,,54.4423634422222,-8.17282919416667,49120.28,,49308.68,-188.393271871001,-188.4,34.8240313407828,-189.271059619205,-188.4,811.6,,49137.04,56.9,123823,,188837,354885
L2,1099.28364135901,17.66,20050801,213,345,85,21345503.1,48,141,,54.4424083141667,-8.17286020861111,49120.38,,49308.69,-188.317816703012,-188.31,35.0130514988827,-189.277526957155,-188.31,811.69,,49137.14,56.4,123823.1,,188835,354890
L2,1105.60819667934,17.66,20050801,213,345,85.4,21345503.2,48,141.1,,54.4424621694444,-8.17289126083333,49120.48,,49308.7,-188.237653826591,-188.23,35.1989028129847,-189.283994295105,-188.23,811.77,,49137.23,56,123823.2,,188833,354896
L2,1110.99336148648,17.65,20050801,213,345,85.7,21345503.3,48,141.1,,54.4425070413889,-8.17292227555556,49120.58,,49308.72,-188.162930581894,-188.14,35.3847541270866,-189.290461633056,-188.14,811.86,,49137.33,55.7,123823.3,,188831,354901
L2,1117.31791680681,17.65,20050801,213,345,86.3,21345503.4,48,141.1,,54.4425608966667,-8.17295332805556,49120.67,,49308.73,-188.080691552093,-188.06,35.5706054411885,-189.296928971006,-188.06,811.94,,49137.43,55.2,123823.4,,188829,354907
L2,1123.64247212715,17.65,20050801,213,345,86.5,21345503.5,48,141.1,,54.4426147519444,-8.17298438083333,49120.76,,49308.75,-188.001647368423,-187.99,35.7564567552905,-189.303396308956,-187.99,812.01,,49137.54,55,123823.5,,188827,354913
L2,1129.02763693429,17.65,20050801,213,345,87,21345503.6,48,141.2,,54.4426596238889,-8.17301539555556,49120.84,,49308.76,-187.92981769447,-187.92,35.9423080693924,-189.309477635943,-187.92,812.08,,49137.61,54.5,123823.6,,188825,354918
L2,1135.35219225462,17.65,20050801,213,345,87.2,21345503.7,48,141.2,,54.4427134791667,-8.17304644833333,49120.88,,49308.78,-187.853757917801,-187.89,36.1179472385695,-189.314640594348,-187.89,812.11,,49137.66,54.4,123823.7,,188823,354924
L2,1140.73735706176,17.65,20050801,213,345,87.4,21345503.8,48,141.2,,54.4427583511111,-8.17307746333333,49120.97,,49308.79,-187.781948662357,-187.82,36.2822456245044,-189.319803552753,-187.82,812.18,,49137.74,54.2,123823.8,,188821,354929
L2,1147.06191238209,17.65,20050801,213,345,87.7,21345503.9,48,141.3,,54.4428122063889,-8.17310851638889,49121.08,,49308.8,-187.704947699719,-187.72,36.4465440104393,-189.324966511158,-187.72,812.28,,49137.86,53.9,123823.9,,188819,354935
L2,1153.38646770243,17.65,20050801,213,345,86.9,21345504,48,141.3,,54.4428660616667,-8.17313956944444,49121.18,,49308.82,-187.630967784053,-187.64,36.6108423963743,-189.330129469563,-187.64,812.36,,49137.96,54.7,123824,,188817,354941
L2,1158.77163250957,17.65,20050801,213,345,85.4,21345504.1,48,141.3,,54.4429109336111,-8.17317058444444,49121.28,,49308.83,-187.571684868005,-187.55,36.7751407823092,-189.335292427968,-187.55,812.45,,49138.06,56.2,123824.1,,188815,354946
L2,1165.0961878299,17.65,20050801,213,345,85.1,21345504.2,48,141.3,,54.4429647886111,-8.17320163777778,49121.36,,49308.85,-187.521867943184,-187.49,36.9394391682441,-189.340250474903,-187.49,812.51,,49138.13,56.6,123824.2,,188813,354952
L2,1170.48135263704,17.65,20050801,213,345,84.3,21345504.3,48,141.3,,54.4430096605556,-8.17323265305556,49121.4,,49308.86,-187.488224693886,-187.46,37.1158210610947,-189.344276189269,-187.46,812.54,,49138.17,57.3,123824.3,,188811,354957
L2,1176.80590795737,17.65,20050801,213,345,84.3,21345504.4,48,141.3,,54.4430635158333,-8.17326370638889,49121.4,,49308.88,-187.475665640792,-187.47,37.3034251664602,-189.348301903634,-187.47,812.53,,49138.18,57.3,123824.4,,188809,354963
L2,1183.13046327771,17.65,20050801,213,345,85.1,21345504.5,48,141.3,,54.4431173708333,-8.17329475972222,49121.38,,49308.89,-187.487265883879,-187.51,37.4910292718257,-189.352327617999,-187.51,812.49,,49138.16,56.6,123824.5,,188807,354969
L2,1188.51562808484,17.64,20050801,213,345,85.4,21345504.6,48,141.3,,54.4431622427778,-8.17332577527778,49121.36,,49308.91,-187.524847510997,-187.54,37.6786333771912,-189.356353332365,-187.54,812.46,,49138.13,56.2,123824.6,,188805,354974
L2,1194.84018340518,17.64,20050801,213,345,85.7,21345504.7,48,141.3,,54.4432160980556,-8.17335682888889,49121.32,,49308.92,-187.590622876069,-187.61,37.8662374825567,-189.36037904673,-187.61,812.39,,49138.09,56,123824.7,,188803,354980
L2,1200.22534821232,17.64,20050801,213,345,84.3,21345504.8,48,141.3,,54.44326097,-8.17338784472222,49121.23,,49308.93,-187.685382927951,-187.7,38.0538415879222,-189.364335521015,-187.7,812.3,,49138.02,57.3,123824.8,,188801,354985
L2,1206.54990353265,17.64,20050801,213,345,84.1,21345504.9,48,141.3,,54.443314825,-8.17341889833333,49121.13,,49308.95,-187.814022049726,-187.83,38.2424803121036,-189.367286586984,-187.83,812.17,,49137.91,57.6,123824.9,,188799,354991
L2,1212.63266606295,17.64,20050801,213,345,83.3,21345505,48,141.3,,54.4433687022222,-8.17343453916667,49121,,49308.97,-187.97654455,-187.96,38.4319216517323,-189.370237652953,-187.96,812.04,,49137.78,58.4,123825,,188798,354997
L2,1218.01783087008,17.64,20050801,213,345,82.9,21345505.1,48,141.4,,54.4434135741667,-8.173465555,49120.86,,49308.98,-188.154557228935,-188.12,38.621362991361,-189.373188718922,-188.12,811.88,,49137.62,58.8,123825.1,,188796,355002
L2,1224.34238619042,17.64,20050801,213,345,82.8,21345505.2,48,141.5,,54.4434674291667,-8.17349660888889,49120.64,,49308.99,-188.369933875025,-188.35,38.8108043309896,-189.376139784891,-188.35,811.65,,49137.41,59,123825.2,,188794,355008
L2,1230.66694151076,17.64,20050801,213,345,83.1,21345505.3,48,141.5,,54.4435212841667,-8.17352766305556,49120.41,,49309.01,-188.615908416797,-188.6,39.0002456706183,-189.37909085086,-188.6,811.4,,49137.18,58.8,123825.3,,188792,355014
L2,1236.99149683109,17.64,20050801,213,345,83.3,21345505.4,48,141.6,,54.4435751394444,-8.17355871722222,49120.16,,49309.02,-188.863733613373,-188.86,39.1896870102469,-189.38204191683,-188.86,811.14,,49136.93,58.7,123825.4,,188790,355020
L2,1243.07425936139,17.64,20050801,213,345,83.3,21345505.5,48,141.7,,54.4436290166667,-8.17357435805556,49119.93,,49309.03,-189.094866850759,-189.11,39.3642520474972,-189.383914882746,-189.11,810.89,,49136.71,58.8,123825.5,,188789,355026
L2,1248.45942416853,17.63,20050801,213,345,83,21345505.6,48,141.8,,54.4436738883333,-8.17360537444444,49119.73,,49309.04,-189.298559901869,-189.32,39.5292177503347,-189.385729525616,-189.32,810.68,,49136.51,59.1,123825.6,,188787,355031
L2,1254.78397948886,17.63,20050801,213,345,83.1,21345505.7,48,141.9,,54.4437277436111,-8.17363642888889,49119.54,,49309.06,-189.487125050588,-189.52,39.6941834531723,-189.387544168486,-189.52,810.48,,49136.33,59.1,123825.7,,188785,355037
L2,1261.1085348092,17.63,20050801,213,345,83.3,21345505.8,48,141.9,,54.4437815986111,-8.17366748305556,49119.45,,49309.07,-189.641870575315,-189.63,39.8591491560098,-189.389358811356,-189.63,810.37,,49136.21,59,123825.8,,188783,355043
