Line,BALT,D_KAL,D_THO,D_TOT_CPS,D_TOT_NGY,D_URA,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,LAT,LONG,RALT,TIME,TOUT,X,Y
L4,223,0.07,0.49,44.77,1.18,-0.3,20050721,202,165,82.3,20258361,32,144,54.436726,-8.163282,60.7,161241,17.8,189455,354256
L4,223,-0.01,0.15,10.67,-0.05,-0.18,20050721,202,165,81.9,20258362,32,142.7,54.436179,-8.163033,59.7,161242,17.9,189471,354195
L4,217,0.02,-0.24,11.9,-0.74,-0.18,20050721,202,165,82.3,20258363,32,142.1,54.435631,-8.162784,58.8,161243,17.7,189487,354134
L4,220,0.03,0.4,69.18,1.26,-0.08,20050721,202,165,82.6,20258364,32,141.8,54.435074,-8.162535,58.2,161244,17.8,189503,354072
L4,215,0.02,-0.29,-3.9,-0.54,-0.02,20050721,202,165,82.3,20258365,32,141.3,54.434527,-8.162287,57.9,161245,17.8,189519,354011
L4,226,0.01,-0.53,-18.18,-1.35,0.15,20050721,202,165,82.1,20258366,32,140.9,54.433979,-8.162023,57.7,161246,17.8,189536,353950
L4,214,0,0.14,-15.03,-0.69,-0.18,20050721,202,165,83.1,20258367,32,140.7,54.433422,-8.161774,56.5,161247,17.8,189552,353888
L4,224,-0.02,-0.26,-30.76,-0.92,-0.08,20050721,202,165,82.5,20258368,32,141,54.432875,-8.16151,57.4,161248,17.8,189569,353827
L4,214,0.03,-0.07,33.65,-0.21,-0.2,20050721,202,165,82.5,20258369,32,141.5,54.432318,-8.161246,57.9,161249,17.8,189586,353765
L4,220,0.04,-0.31,32.96,-0.17,-0.3,20050721,202,165,82.7,20258370,32,141.6,54.431771,-8.160981,57.9,161250,17.8,189603,353704
L4,223,0.03,0.44,5.41,0.28,-0.23,20050721,202,165,82.2,20258371,32,141.9,54.431214,-8.160717,58.6,161251,17.8,189620,353642
L4,227,0.1,0.01,29.52,0.41,-0.25,20050721,202,165,82.3,20258372,32,142.2,54.430648,-8.160469,58.8,161252,17.8,189636,353579
L4,217,0.05,-0.32,-14.14,-0.99,-0.12,20050721,202,165,82.3,20258373,32,141.9,54.430092,-8.160204,58.5,161253,17.8,189653,353517
L4,215,-0.04,-0.21,-14,-1.17,-0.07,20050721,202,165,82.7,20258374,32,141.4,54.429517,-8.15994,57.6,161254,17.8,189670,353453
L4,215,0.04,-0.1,24.32,-0.48,-0.13,20050721,202,165,82.3,20258375,32,140.3,54.428952,-8.159676,57,161255,17.8,189687,353390
L4,217,0,-0.4,45.69,0.33,0,20050721,202,165,82.2,20258376,32,139.2,54.428368,-8.159412,55.9,161256,17.9,189704,353325
L5,239,0.63,4.31,1801.59,42.56,2.13,20050721,202,165,108.8,20258740,32,165.7,54.472452,-8.176673,55.8,161900,17.7,188596,358235
L5,241,0.83,3.71,1735.23,40.05,1.61,20050721,202,165,113,20258741,32,163.9,54.471922,-8.176455,49.8,161901,17.7,188610,358176
L5,236,0.96,4.67,1714.88,40.8,1.3,20050721,202,165,106.5,20258742,32,162.2,54.471392,-8.176206,54.6,161902,17.7,188626,358117
L5,241,0.47,5.17,1593.24,36.49,1.07,20050721,202,165,104.8,20258743,32,161.4,54.470863,-8.175972,55.5,161903,17.7,188641,358058
L5,241,0.68,5.88,1481.81,36,0.99,20050721,202,165,98.9,20258744,32,161.6,54.470333,-8.175739,61.7,161904,17.6,188656,357999
L5,238,0.49,3.3,1334.24,30.8,0.65,20050721,202,165,95.9,20258745,32,161.7,54.469803,-8.17549,64.7,161905,17.6,188672,357940
L5,236,0.6,2.24,1315.57,30.41,0.75,20050721,202,165,96.9,20258746,32,161.6,54.469274,-8.175241,63.7,161906,17.7,188688,357881
L5,244,0.49,3.77,1348.59,31.82,1.05,20050721,202,165,99.6,20258747,32,161.8,54.468744,-8.174992,61.2,161907,17.7,188704,357822
L5,247,0.65,2.2,1148.8,26.11,0.54,20050721,202,165,98.9,20258748,32,162.8,54.468215,-8.174743,62.8,161908,17.5,188720,357763
L5,239,0.42,2.56,1062.29,24.79,0.9,20050721,202,165,101.1,20258749,32,163.3,54.467685,-8.174494,61.2,161909,17.7,188736,357704
L5,241,0.52,2.81,1312.92,29.36,0.9,20050721,202,165,100.3,20258750,32,163.8,54.467164,-8.174229,62.5,161910,17.7,188753,357646
L5,242,0.64,5.35,1431.59,33.7,0.11,20050721,202,165,102.8,20258751,32,164.3,54.466635,-8.17398,60.4,161911,17.5,188769,357587
L5,244,0.63,3.85,1407.73,33.14,1.09,20050721,202,165,100.5,20258752,32,164.4,54.466114,-8.173716,62.8,161912,17.7,188786,357529
L5,247,0.48,3.45,1295.05,29.64,0.9,20050721,202,165,97.9,20258753,32,164.1,54.465584,-8.173467,65.2,161913,17.6,188802,357470
L5,238,0.39,2.96,1146.83,26.02,0.84,20050721,202,165,92.4,20258754,32,163.9,54.465064,-8.173202,70.4,161914,17.5,188819,357412
L5,250,0.28,2.22,813.33,17.45,0.13,20050721,202,165,92.6,20258755,32,164.4,54.464534,-8.172953,70.7,161915,17.5,188835,357353
L5,244,0.12,1.36,556.07,10.62,-0.24,20050721,202,165,94.1,20258756,32,165,54.464013,-8.172689,69.8,161916,17.6,188852,357295
L5,245,0.15,0.67,600.92,11.54,0.4,20050721,202,165,96.8,20258757,32,166,54.463493,-8.17244,68.1,161917,17.7,188868,357237
L5,244,0.15,2.15,653.81,14.63,0.4,20050721,202,165,98.4,20258758,32,167.8,54.462972,-8.172176,68.3,161918,17.6,188885,357179
L5,245,0.34,2.3,825.11,18.34,0.37,20050721,202,165,97.6,20258759,32,169.6,54.462451,-8.171927,71,161919,17.7,188901,357121
L5,251,0.31,3.36,1012.54,23.63,0.66,20050721,202,165,99,20258760,32,170.1,54.461931,-8.171693,70.1,161920,17.7,188916,357063
L5,256,0.31,2.34,1059.67,24.34,1.16,20050721,202,165,100.8,20258761,32,170.5,54.461419,-8.17146,68.6,161921,17.5,188931,357006
L5,251,0.31,1.79,1134.28,26.18,1.58,20050721,202,165,103.8,20258762,32,171.8,54.460898,-8.171227,67,161922,17.6,188946,356948
L5,259,0.38,2.56,1157.18,26.77,1.18,20050721,202,165,106,20258763,32,173.4,54.460386,-8.171009,66.3,161923,17.6,188960,356891
L5,256,0.26,3.79,1082.45,24.44,0.51,20050721,202,165,107.9,20258764,32,173.6,54.459866,-8.17076,64.7,161924,17.7,188976,356833
L5,254,0.44,1.92,1101.73,25.33,0.72,20050721,202,165,111.8,20258765,32,174.1,54.459354,-8.170511,61.3,161925,17.5,188992,356776
L5,253,0.5,1.74,1068.04,24.7,0.91,20050721,202,165,117.4,20258766,32,174.7,54.458842,-8.170262,56.2,161926,17.5,189008,356719
L5,259,0.31,2.02,977.35,20.51,0.68,20050721,202,165,121.9,20258767,32,175.3,54.458331,-8.170013,52.3,161927,17.6,189024,356662
L5,251,0.21,2.99,813.66,17.71,0.41,20050721,202,165,120.5,20258768,32,175.9,54.457819,-8.16978,54.3,161928,17.5,189039,356605
L5,259,0.32,2.45,938.1,20.98,0.88,20050721,202,165,119.1,20258769,32,176,54.457307,-8.169546,55.8,161929,17.5,189054,356548
L5,254,0.12,2.25,707.13,15.72,0.8,20050721,202,165,120.8,20258770,32,175.5,54.456787,-8.169298,53.6,161930,17.6,189070,356490
L5,256,0.26,1.43,574.76,11.63,-0.03,20050721,202,165,118.7,20258771,32,174.3,54.456275,-8.169064,54.6,161931,17.5,189085,356433
L5,257,0.18,2.03,663.31,13.13,-0.23,20050721,202,165,123.7,20258772,32,173.8,54.455754,-8.168815,49.1,161932,17.5,189101,356375
L5,254,0.36,2.08,873.74,19.44,0.82,20050721,202,165,126.9,20258773,32,173.5,54.455233,-8.168582,45.5,161933,17.5,189116,356317
L5,256,0.44,1.24,922.99,19.96,0.69,20050721,202,165,124,20258774,32,173.5,54.454713,-8.168333,48.4,161934,17.5,189132,356259
L5,254,0.38,1.92,1100.3,24.38,1.49,20050721,202,165,127.6,20258775,32,173.8,54.454192,-8.168115,45.2,161935,17.5,189146,356201
L5,250,0.43,1.64,1079.3,24.39,0.94,20050721,202,165,122.3,20258776,32,174.5,54.453671,-8.167882,51.2,161936,17.6,189161,356143
L5,254,0.43,3.28,1128.3,26.36,0.71,20050721,202,165,117.5,20258777,32,174.5,54.453151,-8.167664,55.9,161937,17.5,189175,356085
L5,260,0.37,2.46,1096.42,24.95,1.15,20050721,202,165,116,20258778,32,174.1,54.45263,-8.16743,57.1,161938,17.6,189190,356027
L5,259,0.45,3.06,1121.44,25.49,0.86,20050721,202,165,107.9,20258779,32,172.8,54.452109,-8.167212,63.8,161939,17.5,189204,355969
L5,244,0.34,2.05,833.11,17.85,0.59,20050721,202,165,108,20258780,32,170.6,54.45158,-8.166979,61.6,161940,17.5,189219,355910
L5,254,0.02,1.34,712.34,14.55,0.92,20050721,202,165,101.2,20258781,32,168.4,54.45105,-8.16673,66.1,161941,17.7,189235,355851
L5,238,0.36,1.49,975.43,21.26,1.16,20050721,202,165,104,20258782,32,166.7,54.45052,-8.166497,61.6,161942,17.6,189250,355792
L5,239,0.41,2.43,1068.94,24.61,0.7,20050721,202,165,109.5,20258783,32,164.9,54.44999,-8.166248,54.3,161943,17.5,189266,355733
L5,247,0.42,2.21,1088.12,25.03,0.69,20050721,202,165,111.5,20258784,32,162.9,54.449452,-8.165984,50.3,161944,17.5,189283,355673
L5,239,0.56,2.29,1071.42,24.4,0.56,20050721,202,165,105.6,20258785,32,160.5,54.448922,-8.16572,53.8,161945,17.5,189300,355614
L5,232,0.4,2.76,1078.18,24.56,0.58,20050721,202,165,100.4,20258786,32,158.1,54.448384,-8.165455,56.7,161946,17.5,189317,355554
L5,235,0.31,2.42,1162.39,25.26,1.13,20050721,202,165,96.3,20258787,32,155.6,54.447836,-8.165176,58.3,161947,17.5,189335,355493
L5,230,0.34,2.55,1228.25,27.44,1.48,20050721,202,165,94.1,20258788,32,152.9,54.447297,-8.164896,57.7,161948,17.7,189353,355433
L5,226,0.33,1.97,1070.78,24.26,0.95,20050721,202,165,90.9,20258789,32,150,54.44675,-8.164632,58,161949,17.5,189370,355372
L5,224,0.35,2.93,975.5,23.01,0.63,20050721,202,165,86.8,20258790,32,148,54.446202,-8.164352,60.2,161950,17.6,189388,355311
L5,223,0.21,1.23,715.12,16.21,0.78,20050721,202,165,83.7,20258791,32,146.6,54.445646,-8.164088,61.9,161951,17.6,189405,355249
L5,220,0.11,1.19,391.82,8.9,0.48,20050721,202,165,82.1,20258792,32,145.2,54.445098,-8.163824,62,161952,17.5,189422,355188
L5,226,0.09,0.05,126.44,3.2,-0.19,20050721,202,165,82.1,20258793,32,143.9,54.444541,-8.163575,60.7,161953,17.5,189438,355126
L5,224,0.05,0.28,77.8,0.57,0.17,20050721,202,165,82.2,20258794,32,142.3,54.443985,-8.163311,59.1,161954,17.6,189455,355064
L5,221,0.02,0.05,60.02,0.32,0.07,20050721,202,165,82.5,20258795,32,141.1,54.443428,-8.163046,57.6,161955,17.5,189472,355002
L5,218,0.09,0.06,75.98,0.74,-0.18,20050721,202,165,83,20258796,32,140.1,54.44288,-8.162767,56.1,161956,17.5,189490,354941
L5,223,-0.06,0.1,8.03,-0.01,0.2,20050721,202,165,83,20258797,32,140,54.442324,-8.162487,55.9,161957,17.7,189508,354879
L5,220,-0.02,-0.22,39.93,-0.12,0.42,20050721,202,165,83.1,20258798,32,140.8,54.441776,-8.162223,56.7,161958,17.6,189525,354818
L5,218,-0.06,0.02,46.48,-0.45,0.24,20050721,202,165,82.8,20258799,32,142.5,54.441229,-8.161943,58.6,161959,17.6,189543,354757
L5,220,-0.01,0.49,86.74,1.02,0,20050721,202,165,82.7,20258800,32,145.2,54.44069,-8.161679,61.4,162000,17.6,189560,354697
L5,230,0.05,0.41,115.56,3.11,-0.03,20050721,202,165,83,20258801,32,148.5,54.440151,-8.161415,64.4,162001,17.6,189577,354637
L5,235,0.14,0.5,386.43,7.87,0.08,20050721,202,165,82.8,20258802,32,151.6,54.439622,-8.161136,67.8,162002,17.7,189595,354578
L5,235,0.31,1.58,672.02,14.89,0.19,20050721,202,165,82.6,20258803,32,154.3,54.439092,-8.160871,70.7,162003,17.7,189612,354519
L5,242,0.32,1.71,702.7,16.66,0.39,20050721,202,165,101.7,20258804,32,156.1,54.438571,-8.160623,53.4,162004,17.6,189628,354461
L5,241,0.29,1.44,681.52,15.18,0.36,20050721,202,165,107.9,20258805,32,155.6,54.438042,-8.160359,46.7,162005,17.6,189645,354402
L5,232,0.13,1,397.82,8.32,0.25,20050721,202,165,103.1,20258806,32,153,54.437521,-8.160095,48.8,162006,17.7,189662,354344
L5,229,0.08,0.65,156.05,3.47,-0.03,20050721,202,165,82.2,20258807,32,149.2,54.436982,-8.159846,65.9,162007,17.6,189678,354284
L5,214,-0.08,-0.06,24.22,0.03,0.21,20050721,202,165,81.8,20258808,32,145.4,54.436444,-8.159582,62.5,162008,17.6,189695,354224
L5,218,0.01,0.06,30.83,-0.14,-0.28,20050721,202,165,82.6,20258809,32,142,54.435905,-8.159318,58.3,162009,17.6,189712,354164
L5,217,-0.01,0.26,72.31,0.83,-0.11,20050721,202,165,82.7,20258810,32,140.8,54.435357,-8.159069,57.1,162010,17.6,189728,354103
L5,221,0.08,-0.17,26.48,-0.24,-0.19,20050721,202,165,82.8,20258811,32,141.2,54.434819,-8.158805,57.3,162011,17.6,189745,354043
L5,224,0.04,-0.24,48.72,0.43,0.03,20050721,202,165,82.1,20258812,32,141.6,54.434271,-8.158541,58.5,162012,17.7,189762,353982
L5,217,0,0.03,44.97,-0.34,-0.02,20050721,202,165,82.9,20258813,32,142.1,54.433732,-8.158293,58.2,162013,17.7,189778,353922
L5,220,0.02,0.22,62.89,1.23,-0.2,20050721,202,165,82.8,20258814,32,141.9,54.433194,-8.158044,58,162014,17.7,189794,353862
L5,220,-0.01,0.47,41.63,0.61,-0.09,20050721,202,165,82.8,20258815,32,141.5,54.432646,-8.157811,57.7,162015,17.5,189809,353801
L5,220,0.02,0.19,40.17,-0.12,-0.04,20050721,202,165,82.8,20258816,32,141,54.432107,-8.157562,57.1,162016,17.6,189825,353741
L5,224,-0.05,-0.61,52.86,0.26,0.13,20050721,202,165,82.4,20258817,32,140.8,54.43156,-8.157329,57.3,162017,17.6,189840,353680
L5,224,0.02,-0.15,8.16,-0.53,-0.1,20050721,202,165,82.5,20258818,32,140.7,54.431012,-8.157096,57.1,162018,17.7,189855,353619
L5,221,0.03,0.21,63.14,0.37,-0.04,20050721,202,165,82.5,20258819,32,140.6,54.430473,-8.156847,57.1,162019,17.7,189871,353559
L5,223,0.02,-0.57,25.26,-0.46,0.06,20050721,202,165,82.8,20258820,32,140.5,54.429926,-8.156614,56.7,162020,17.6,189886,353498
L5,220,0.04,0.06,50.69,0.76,-0.11,20050721,202,165,83.1,20258821,32,140.6,54.429387,-8.156381,56.5,162021,17.7,189901,353438
L5,224,0,0.28,30.99,0.62,0.09,20050721,202,165,82.6,20258822,32,141.3,54.428848,-8.156147,57.7,162022,17.7,189916,353378
L5,218,-0.01,-0.14,32.21,0.04,0.07,20050721,202,165,82.8,20258823,32,142.3,54.428301,-8.155899,58.5,162023,17.7,189932,353317
L5,227,0.02,0.11,69.23,0.5,-0.1,20050721,202,165,82.6,20258824,32,143.4,54.427771,-8.155666,59.7,162024,17.7,189947,353258
L5,220,0,-0.22,44.57,-0.25,0.11,20050721,202,165,82.1,20258825,32,143.4,54.427232,-8.155417,60.2,162025,17.7,189963,353198
L5,224,0.01,-0.33,41.53,0.88,0.08,20050721,202,165,82.4,20258826,32,142.6,54.426694,-8.155153,59.2,162026,17.7,189980,353138
L5,223,-0.02,-0.06,47.53,-0.51,0.09,20050721,202,165,82.8,20258827,32,142.1,54.426155,-8.154905,58.3,162027,17.8,189996,353078
L5,215,-0.01,-0.18,38.3,-0.2,-0.12,20050721,202,165,83.1,20258828,32,141.5,54.425616,-8.154641,57.3,162028,17.7,190013,353018
L5,218,0.01,-0.33,16.84,-0.37,0.07,20050721,202,165,82.5,20258829,32,140.7,54.425069,-8.154377,57.1,162029,17.7,190030,352957
L5,220,0.07,-0.05,23.47,0,-0.24,20050721,202,165,82.3,20258830,32,140.6,54.424512,-8.154113,57.3,162030,17.7,190047,352895
L6,251,0.76,3.96,1539.97,36.64,1.05,20050721,202,165,110.1,20259190,32,170.7,54.473238,-8.1737,59.5,162630,17.6,188789,358322
L6,239,0.76,5.88,1571.85,37.91,0.94,20050721,202,165,110.8,20259191,32,168.3,54.472699,-8.173404,56.4,162631,17.5,188808,358262
L6,241,0.94,4.79,1641.34,38.38,1.09,20050721,202,165,111.2,20259192,32,166.3,54.472161,-8.173109,54.1,162632,17.5,188827,358202
L6,242,0.97,2.97,1509.78,35.11,0.28,20050721,202,165,108.6,20259193,32,165.1,54.471622,-8.172829,55.5,162633,17.5,188845,358142
L6,250,0.51,5.89,1536.14,38.21,1.74,20050721,202,165,103.4,20259194,32,165.2,54.471074,-8.17258,60.7,162634,17.5,188861,358081
L6,241,0.81,3.77,1668.81,38.62,1.02,20050721,202,165,100.9,20259195,32,165.8,54.470527,-8.172331,63.8,162635,17.5,188877,358020
L6,253,0.62,3.34,1451.76,34.02,1.4,20050721,202,165,99.7,20259196,32,165.7,54.46997,-8.172097,64.9,162636,17.4,188892,357958
L6,244,0.63,1.86,1099.76,25.17,0.66,20050721,202,165,96.8,20259197,32,165.4,54.469422,-8.171864,67.5,162637,17.6,188907,357897
L6,242,0.4,3.28,1185.55,28.52,1.47,20050721,202,165,95.1,20259198,32,164.5,54.468875,-8.171645,68.3,162638,17.5,188921,357836
L6,236,0.65,4.26,1614.61,37.85,1.16,20050721,202,165,96.5,20259199,32,162.1,54.468318,-8.171427,64.6,162639,17.5,188935,357774
L6,236,0.77,3.39,1592.39,37.85,1.45,20050721,202,165,101.4,20259200,32,159.9,54.467761,-8.171209,57.4,162640,17.5,188949,357712
L6,233,0.81,3.99,1558.05,36.83,1.37,20050721,202,165,102.8,20259201,32,158,54.467196,-8.170991,54.1,162641,17.5,188963,357649
L6,233,0.62,2.45,1548.97,33.66,1.13,20050721,202,165,103.4,20259202,32,156,54.466639,-8.170772,51.5,162642,17.5,188977,357587
L6,221,0.72,1.98,1527.43,34.11,0.92,20050721,202,165,100.9,20259203,32,154.1,54.466074,-8.170539,52.2,162643,17.4,188992,357524
L6,233,0.64,3.7,1276.44,28.52,0.24,20050721,202,165,97.1,20259204,32,153.3,54.465517,-8.170321,55.2,162644,17.5,189006,357462
L6,232,0.35,4.6,1145.35,27,0.98,20050721,202,165,93.2,20259205,32,154.2,54.464951,-8.170087,59.9,162645,17.5,189021,357399
L6,229,0.36,2.31,1020.21,24.31,1.15,20050721,202,165,94.8,20259206,32,155.5,54.464395,-8.169853,59.7,162646,17.4,189036,357337
L6,230,0.29,3.17,1030.83,23.43,1.07,20050721,202,165,97.2,20259207,32,156.1,54.463838,-8.169604,57.9,162647,17.4,189052,357275
L6,239,0.35,2.21,1044.91,23.25,1.1,20050721,202,165,97.9,20259208,32,157,54.463281,-8.169371,58,162648,17.5,189067,357213
L6,235,0.36,2.83,1035.36,24.23,0.67,20050721,202,165,102.3,20259209,32,158.5,54.462734,-8.169137,55.2,162649,17.5,189082,357152
L6,238,0.54,2.83,1093.41,24.86,0.67,20050721,202,165,104.3,20259210,32,159.6,54.462186,-8.168888,54.3,162650,17.4,189098,357091
L6,247,0.53,2.08,1160.57,26.59,1.47,20050721,202,165,108.8,20259211,32,160.3,54.461638,-8.168639,50.4,162651,17.5,189114,357030
L6,242,0.4,4.8,1233.33,30.15,0.99,20050721,202,165,111.2,20259212,32,160.1,54.461091,-8.16839,47.9,162652,17.5,189130,356969
L6,241,0.29,2.85,1178.8,27.5,1.48,20050721,202,165,112.7,20259213,32,159.8,54.460543,-8.168141,46.1,162653,17.5,189146,356908
L6,241,0.43,2.1,1150.23,25.17,0.71,20050721,202,165,112.9,20259214,32,161.4,54.460005,-8.167877,47.4,162654,17.4,189163,356848
L6,241,0.41,1.74,1129.24,25.66,1.51,20050721,202,165,111.1,20259215,32,164.4,54.459466,-8.167612,52.2,162655,17.4,189180,356788
L6,247,0.34,3.93,1128.27,25.18,0.75,20050721,202,165,115.3,20259216,32,166.8,54.458927,-8.167333,50.4,162656,17.4,189198,356728
L6,250,0.33,2.89,970.07,22.6,0.28,20050721,202,165,113.9,20259217,32,168.3,54.458398,-8.167068,53.3,162657,17.4,189215,356669
L6,250,0.37,2.47,1036.56,22.93,0.5,20050721,202,165,113.8,20259218,32,169.7,54.457868,-8.166804,54.8,162658,17.5,189232,356610
L6,256,0.49,1.7,942.76,21.84,0.53,20050721,202,165,115.4,20259219,32,171.5,54.457347,-8.16654,55,162659,17.4,189249,356552
L6,251,0.23,1.82,754.91,15.15,0.39,20050721,202,165,117.1,20259220,32,173.4,54.456818,-8.166291,55.2,162700,17.5,189265,356493
L6,257,0.08,1.08,454.25,9.86,0.17,20050721,202,165,118.3,20259221,32,175.2,54.456297,-8.166042,55.8,162701,17.3,189281,356435
L6,259,0.14,1.02,554.95,11.48,0.39,20050721,202,165,117.3,20259222,32,176.4,54.455767,-8.165809,58,162702,17.5,189296,356376
L6,260,0.25,1.96,820.85,17.37,0.19,20050721,202,165,119.9,20259223,32,176.8,54.455247,-8.16556,55.8,162703,17.5,189312,356318
L6,254,0.32,2.04,912.6,20.27,0.51,20050721,202,165,123.4,20259224,32,176,54.454717,-8.165327,51.5,162704,17.5,189327,356259
L6,256,0.34,1.74,995.34,21.82,0.81,20050721,202,165,123.8,20259225,32,175.2,54.454187,-8.165078,50.3,162705,17.4,189343,356200
L6,259,0.4,1.76,1015.13,23.38,0.82,20050721,202,165,116.8,20259226,32,175,54.453658,-8.164845,57.1,162706,17.5,189358,356141
L6,248,0.45,2.35,1062.29,22.9,0.7,20050721,202,165,113.3,20259227,32,176.4,54.453128,-8.164596,62,162707,17.5,189374,356082
L6,257,0.15,1.61,975.56,19.89,1.31,20050721,202,165,107.5,20259228,32,178.2,54.452598,-8.164347,69.6,162708,17.5,189390,356023
L6,259,0.25,2.81,777.28,17.02,-0.07,20050721,202,165,107.4,20259229,32,179.3,54.452069,-8.164114,70.8,162709,17.5,189405,355964
L6,253,0.15,1.97,656.13,13.86,0.42,20050721,202,165,106.5,20259230,32,178.9,54.451539,-8.163896,71.3,162710,17.4,189419,355905
L6,262,0.18,0.39,435.33,8.56,-0.1,20050721,202,165,104,20259231,32,177.4,54.451,-8.163662,72.3,162711,17.5,189434,355845
L6,256,0.18,1.17,507.75,9.87,-0.1,20050721,202,165,110.1,20259232,32,174.9,54.45047,-8.163429,63.7,162712,17.4,189449,355786
L6,254,0.29,1.99,889.41,19.41,0.37,20050721,202,165,106.2,20259233,32,172.2,54.449932,-8.16318,64.9,162713,17.4,189465,355726
L6,244,0.44,2.78,1021.06,24.31,0.92,20050721,202,165,111,20259234,32,169.1,54.449384,-8.162931,57.1,162714,17.4,189481,355665
L6,239,0.28,2.3,965.99,21.43,0.89,20050721,202,165,111.8,20259235,32,166,54.448837,-8.162667,53.1,162715,17.4,189498,355604
L6,248,0.39,1.75,1062.01,24.63,0.75,20050721,202,165,109.5,20259236,32,162.9,54.448289,-8.162418,52.3,162716,17.5,189514,355543
L6,238,0.37,2.34,1122.08,24.73,1.17,20050721,202,165,101.1,20259237,32,158.7,54.447732,-8.162154,56.5,162717,17.5,189531,355481
L6,232,0.46,2.49,1059.49,24.35,0.54,20050721,202,165,99.3,20259238,32,153.8,54.447176,-8.161874,53.4,162718,17.5,189549,355419
L6,221,0.43,2.39,1191.57,26.76,1.46,20050721,202,165,88.6,20259239,32,149.2,54.44661,-8.161595,59.5,162719,17.5,189567,355356
L6,227,0.36,2.4,1080.8,25.04,1.1,20050721,202,165,85.3,20259240,32,146.2,54.446045,-8.161315,59.8,162720,17.4,189585,355293
L6,221,0.28,2.42,791.44,19.88,0.57,20050721,202,165,82.1,20259241,32,144.4,54.445479,-8.16102,61.2,162721,17.4,189604,355230
L6,221,0.11,1.6,387.06,7.1,-0.06,20050721,202,165,82.4,20259242,32,143.1,54.444913,-8.16074,59.7,162722,17.5,189622,355167
L6,220,0.07,-0.16,131.98,2.47,0.23,20050721,202,165,82.6,20259243,32,141.8,54.444348,-8.160445,58.2,162723,17.5,189641,355104
L6,218,0.01,0.55,81.75,0.8,-0.09,20050721,202,165,82.8,20259244,32,141.5,54.443791,-8.16015,57.7,162724,17.5,189660,355042
L6,224,0.01,0.35,61.57,1.15,-0.17,20050721,202,165,82.5,20259245,32,142.6,54.443235,-8.15984,59.1,162725,17.5,189680,354980
L6,214,-0.02,0.28,53.47,1.2,0.16,20050721,202,165,83,20259246,32,144,54.442678,-8.15956,59.9,162726,17.4,189698,354918
L6,224,0,0.14,72.62,-0.13,-0.29,20050721,202,165,82.5,20259247,32,145,54.442122,-8.15928,61.4,162727,17.4,189716,354856
L6,221,-0.03,-0.04,57.05,1.01,0.28,20050721,202,165,82.8,20259248,32,145,54.441565,-8.159016,61.2,162728,17.5,189733,354794
L6,224,0.11,0.44,141.33,2.6,-0.04,20050721,202,165,82.5,20259249,32,144.1,54.441017,-8.158768,60.6,162729,17.5,189749,354733
L6,215,0.12,0.96,482.65,11.47,1.01,20050721,202,165,82.7,20259250,32,142.8,54.440461,-8.158488,59.1,162730,17.5,189767,354671
L6,223,0.25,1.33,494.73,10.1,-0.18,20050721,202,165,86.6,20259251,32,141.7,54.439913,-8.158224,54,162731,17.4,189784,354610
L6,217,0.12,1.27,368.14,8.85,0.43,20050721,202,165,81.8,20259252,32,140.8,54.439356,-8.15796,58,162732,17.5,189801,354548
L6,211,0.11,-0.17,254.06,5.49,0.57,20050721,202,165,82.8,20259253,32,140.5,54.4388,-8.157696,56.7,162733,17.5,189818,354486
L6,214,0.01,-0.04,195.84,3.18,0.18,20050721,202,165,82.6,20259254,32,140.2,54.438252,-8.157431,56.5,162734,17.5,189835,354425
L6,220,0.03,0.61,79.81,1.31,0.04,20050721,202,165,82.6,20259255,32,139.8,54.437696,-8.157183,56.2,162735,17.5,189851,354363
L6,221,-0.03,0.32,38.08,0.37,-0.09,20050721,202,165,82.3,20259256,32,139.2,54.437148,-8.156934,55.8,162736,17.5,189867,354302
L6,220,0.03,0,76.16,1.57,-0.23,20050721,202,165,82.2,20259257,32,138.2,54.436591,-8.15667,54.9,162737,17.5,189884,354240
L6,202,0.07,0.17,60.26,0.73,-0.24,20050721,202,165,82.4,20259258,32,137.2,54.436044,-8.156421,53.7,162738,17.5,189900,354179
L6,204,-0.04,0.06,22.38,0.03,0.25,20050721,202,165,82.6,20259259,32,136.2,54.435496,-8.156188,52.5,162739,17.5,189915,354118
L6,212,-0.02,-0.24,47.99,0.11,-0.08,20050721,202,165,82.5,20259260,32,135.7,54.434939,-8.155939,52.1,162740,17.5,189931,354056
L6,211,0.03,0.29,60.2,0.81,-0.01,20050721,202,165,83,20259261,32,135.7,54.434392,-8.155706,51.6,162741,17.5,189946,353995
L6,211,-0.02,-0.13,38.66,-0.17,0.06,20050721,202,165,83,20259262,32,135.7,54.433844,-8.155473,51.6,162742,17.5,189961,353934
L6,217,0.01,0.2,56.22,0.55,-0.05,20050721,202,165,82.6,20259263,32,135.5,54.433296,-8.155224,51.8,162743,17.5,189977,353873
L6,215,0.06,-0.08,51.08,0.08,-0.26,20050721,202,165,82.6,20259264,32,135,54.432749,-8.154976,51.3,162744,17.5,189993,353812
L6,209,-0.05,-0.32,32.83,-0.29,0.15,20050721,202,165,83.2,20259265,32,134.6,54.432201,-8.154712,50.4,162745,17.5,190010,353751
L6,211,0.08,-0.11,72.69,1.13,0.15,20050721,202,165,83.5,20259266,32,134.6,54.431653,-8.154448,50.1,162746,17.6,190027,353690
