Line,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,HFApCond,HFApRes,HFDepth,High_Freq,IM_HF,IM_LF,LAT,LFApCond,LFApRes,LFDepth,LONG,Low_Freq,PLM,RALT,RE_HF,RE_LF,TIME,X,Y
L2,20050801,213,345,86.5,21345503.5,48,141.1,0.0136612021857923,73.2,-2.52,14368,1853,1072,54.4426329388889,0.0108003024084674,92.59,-3.75,-8.17283032888889,3125,3,55,2363,696,123823.5,188837,354915
L2,20050801,213,345,85.6,21345503.25,48,141.1,0.0135814206165965,73.63,-3.21,14368,1832,1063,54.4425072838889,0.0108143181572402,92.47,-4.4,-8.17275273555556,3125,0,55.9,2337,693,123823.25,188842,354901
L2,20050801,213,345,84.4,21345503,48,141,0.0126135216952573,79.28,-4.25,14368,1830,1059,54.4423816288889,0.0102239034863511,97.81,-6.25,-8.17267514305555,3125,0,56.9,2295,669,123823,188847,354887
L2,20050801,213,345,82.9,21345502.75,48,141.1,0.012666244458518,78.95,-4.86,14368,1742,1036,54.4422559738889,0.0101091791346543,98.92,-7.59,-8.17259755083333,3125,1,58.6,2218,656,123822.75,188852,354873
L2,20050801,213,345,82.8,21345502.5,48,141.1,0.0125944584382872,79.4,-4.05,14368,1667,1006,54.4421303186111,0.0101584721657863,98.44,-6.84,-8.17251995916667,3125,0,58.7,2144,647,123822.5,188857,354859
L2,20050801,213,345,83.1,21345502.25,48,141.2,0.0126598303582732,78.99,-3.61,14368,1640,986,54.4420046636111,0.00996412913511359,100.36,-6.38,-8.17244236777778,3125,0,58.5,2103,632,123822.25,188862,354845
L2,20050801,213,345,82.6,21345502,48,141.3,0.0122925629993854,81.35,-4.16,14368,1628,966,54.4418790302778,0.00995718410833416,100.43,-6.42,-8.17234936472222,3125,0,59.1,2065,624,123822,188868,354831
L2,20050801,213,345,82.6,21345501.75,48,141.2,0.0119860961284909,83.43,-3.87,14368,1606,951,54.4417443697222,0.0098755678451511,101.26,-6,-8.17228714916667,3125,0,59,2023,615,123821.75,188872,354816
L2,20050801,213,345,82.5,21345501.5,48,141.1,0.0118161408483989,84.63,-3.69,14368,1588,945,54.4416187144444,0.0100542931831892,99.46,-5.55,-8.17220955916667,3125,0,59,1995,619,123821.5,188877,354802
L2,20050801,213,345,82.6,21345501.25,48,141,0.0121743364986608,82.14,-3.43,14368,1579,952,54.4414930588889,0.00994530084535057,100.55,-5.75,-8.17213197,3125,0,58.8,1996,618,123821.25,188882,354788
L2,20050801,213,345,82.8,21345501,48,140.9,0.0118511495615075,84.38,-3.02,14368,1569,948,54.4413674036111,0.010129659643436,98.72,-4.95,-8.17205438111111,3125,1,58.4,1964,623,123821,188887,354774
L2,20050801,213,345,82.6,21345500.75,48,140.8,0.0114784205693297,87.12,-3.09,14368,1549,944,54.4412327427778,0.0101760455886842,98.27,-4.96,-8.1719921675,3125,0,58.6,1920,623,123820.75,188891,354759
L2,20050801,213,345,82.4,21345500.5,48,140.8,0.0111333778668448,89.82,-3.05,14368,1526,934,54.4411160705556,0.0102976006590464,97.11,-4.57,-8.17191461722222,3125,1,58.7,1869,623,123820.5,188896,354746
L2,20050801,213,345,82.8,21345500.25,48,140.8,0.0103551827689759,96.57,-1.93,14368,1459,891,54.4409903930556,0.0106394297265667,93.99,-2.21,-8.17185244166667,3125,0,58.3,1761,616,123820.25,188900,354732
L2,20050801,213,345,82.5,21345500,48,140.7,0.00979815794630609,102.06,-2.18,14368,1445,876,54.4408647372222,0.010530749789385,94.96,-2.07,-8.17177485472222,3125,2,58.5,1709,606,123820,188905,354718
L2,20050801,213,345,82.6,21345499.75,48,140.8,0.00952471663967997,104.99,-2.04,14368,1421,857,54.4407300547222,0.0106643915964594,93.77,-1.34,-8.17172805472222,3125,0,58.6,1669,602,123819.75,188908,354703
L2,20050801,213,345,83.1,21345499.5,48,140.9,0.00916086478563576,109.16,-1.55,14368,1397,832,54.4406043769444,0.0106780565936999,93.65,-0.15,-8.17166588055555,3125,0,58.2,1610,592,123819.5,188912,354689
L2,20050801,213,345,82.6,21345499.25,48,141.1,0.00924727205474385,108.14,-1.86,14368,1377,821,54.4404786991667,0.0107747010020472,92.81,-0.33,-8.17160370694444,3125,0,58.9,1600,590,123819.25,188916,354675
L2,20050801,213,345,82.4,21345499,48,141.2,0.00962556550197324,103.89,-1.39,14368,1349,814,54.4403530216667,0.0106826193782716,93.61,-0.4,-8.17154153333333,3125,1,59.1,1604,584,123819,188920,354661
L2,20050801,213,345,82,21345498.75,48,141.4,0.0101112234580384,98.9,-1.06,14368,1304,798,54.4402183388889,0.0108143181572402,92.47,-0.32,-8.17149473472222,3125,0,59.7,1600,581,123818.75,188923,354646
L2,20050801,213,345,82.1,21345498.5,48,141.6,0.0104155817102385,96.01,-0.8,14368,1285,796,54.4400926611111,0.0109805644010102,91.07,-0.23,-8.17143256222222,3125,0,59.9,1603,585,123818.5,188927,354632
L2,20050801,213,345,82.3,21345498.25,48,141.8,0.0110399646721131,90.58,0.09,14368,1249,796,54.4399669833333,0.0111869336614834,89.39,0.04,-8.17137039,3125,1,59.9,1609,591,123818.25,188931,354618
L2,20050801,213,345,82.4,21345498,48,142,0.0107968041459728,92.62,0.01,14368,1249,800,54.4398413052778,0.0113636363636364,88,0.11,-8.17130821805556,3125,0,59.9,1594,598,123818,188935,354604
L2,20050801,213,345,82.2,21345497.75,48,142,0.0104231811548885,95.94,-0.58,14368,1256,790,54.4397156055556,0.0116645281698355,85.73,0.54,-8.17126145805556,3125,0,60.1,1591,600,123817.75,188938,354590
L2,20050801,213,345,82.4,21345497.5,48,141.9,0.0108131487889273,92.48,-0.33,14368,1260,797,54.4395899277778,0.011937447773666,83.77,0.8,-8.17119928694444,3125,0,59.9,1620,611,123817.5,188942,354576
L2,20050801,213,345,82.5,21345497.25,48,141.9,0.0117785630153121,84.9,0.48,14368,1238,799,54.4394642280556,0.0125266190655142,79.83,1.46,-8.17115252777778,3125,0,59.8,1660,628,123817.25,188945,354562
L2,20050801,213,345,82.5,21345497,48,141.9,0.0121491920787268,82.31,1.33,14368,1231,798,54.43933855,0.0124610591900312,80.25,1.56,-8.17109035722222,3125,0,59.7,1692,624,123817,188949,354548
L2,20050801,213,345,82.5,21345496.75,48,141.7,0.0121285627653123,82.45,1.8,14368,1245,796,54.4392038669444,0.0131457867753385,76.07,2.62,-8.17104356138889,3125,0,59.5,1719,639,123816.75,188952,354533
L2,20050801,213,345,82.4,21345496.5,48,141.4,0.0119317503877819,83.81,1.23,14368,1279,807,54.4390781888889,0.0131181949363768,76.23,2.28,-8.17098139166667,3125,0,59.4,1740,644,123816.5,188956,354519
L2,20050801,213,345,82.7,21345496.25,48,141.2,0.0109757436066293,91.11,0.5,14368,1332,817,54.4389524891667,0.0132996409096954,75.19,2.59,-8.17093463361111,3125,1,58.9,1727,654,123816.25,188959,354505
L2,20050801,213,345,82.6,21345496,48,141,0.00935803855511885,106.86,-0.01,14368,1348,808,54.4388268111111,0.014194464158978,70.45,3.8,-8.17087246472222,3125,0,58.7,1640,667,123816,188963,354491
L2,20050801,213,345,83.2,21345495.75,48,140.6,0.00943841434638981,105.95,0.59,14368,1368,818,54.4386921280556,0.0140548137737175,71.15,4.22,-8.17082567,3125,0,57.8,1664,669,123815.75,188966,354476
L2,20050801,213,345,83.2,21345495.5,48,140.1,0.00990589400693413,100.95,1.04,14368,1384,829,54.4385664280556,0.0145011600928074,68.96,4.71,-8.17077891277778,3125,1,57.3,1715,686,123815.5,188969,354462
L2,20050801,213,345,83.2,21345495.25,48,139.6,0.0105932203389831,94.4,2.27,14368,1375,844,54.4384407280556,0.0147297098247165,67.89,4.97,-8.17073215611111,3125,0,56.8,1754,703,123815.25,188972,354448
L2,20050801,213,345,82.6,21345495,48,139.2,0.0118948495301534,84.07,2.53,14368,1381,866,54.43831505,0.0150105073551486,66.62,4.37,-8.17066998861111,3125,0,56.9,1851,722,123815,188976,354434
L2,20050801,213,345,83.3,21345494.75,48,138.8,0.0136295488619327,73.37,4.26,14368,1363,896,54.43818935,0.0150353330326267,66.51,4.42,-8.17062323222222,3125,0,55.9,1945,739,123814.75,188979,354420
L2,20050801,213,345,83.6,21345494.5,48,138.3,0.0157903047528817,63.33,5.44,14368,1367,922,54.43806365,0.0154130702836005,64.88,4.8,-8.17057647638889,3125,0,55,2076,763,123814.5,188982,354406
L2,20050801,213,345,83.3,21345494.25,48,137.8,0.0168690958164642,59.28,5.74,14368,1379,942,54.4379379497222,0.015605493133583,64.08,4.45,-8.17052972083333,3125,0,54.9,2144,781,123814.25,188985,354392
L2,20050801,213,345,82.9,21345494,48,137.4,0.0168634064080944,59.3,5.24,14368,1417,964,54.4378122716667,0.0159489633173844,62.7,4.13,-8.17046755472222,3125,3,54.8,2186,802,123814,188989,354378
L2,20050801,213,345,82.9,21345493.75,48,137.1,0.0160694198939418,62.23,4.4,14368,1483,985,54.4376775883333,0.0162100826714216,61.69,3.92,-8.1704207625,3125,0,54.6,2210,820,123813.75,188992,354363
L2,20050801,213,345,82.8,21345493.5,48,136.9,0.0154631204577084,64.67,4.24,14368,1497,989,54.4375518880556,0.0168690958164642,59.28,4.21,-8.17037400777778,3125,4,54.4,2184,837,123813.5,188995,354349
L2,20050801,213,345,83,21345493.25,48,136.6,0.0147015583651867,68.02,4.2,14368,1522,1003,54.4374261880556,0.0170561146170902,58.63,4.37,-8.17032725361111,3125,0,54,2160,849,123813.25,188998,354335
L2,20050801,213,345,82.8,21345493,48,136.4,0.0141803743618832,70.52,4.31,14368,1537,1014,54.4373005094444,0.0177367860943597,56.38,4.49,-8.17026508861111,3125,0,53.9,2125,861,123813,189002,354321
L2,20050801,213,345,83.1,21345492.75,48,136.5,0.0132205182443152,75.64,4.14,14368,1543,1009,54.4371658261111,0.0179985601151908,55.56,4.88,-8.17021829777778,3125,0,53.8,2066,865,123812.75,189005,354306
L2,20050801,213,345,82.5,21345492.5,48,136.7,0.0126230749810654,79.22,3.3,14368,1539,986,54.4370401261111,0.018772292096865,53.27,5.06,-8.17017154416667,3125,0,54.5,2015,866,123812.5,189008,354292
L2,20050801,213,345,83,21345492.25,48,136.9,0.0121817517358996,82.09,3.93,14368,1505,969,54.4369144258333,0.0187160771102377,53.43,5.8,-8.17012479111111,3125,0,54.2,1955,855,123812.25,189011,354278
L2,20050801,213,345,82.6,21345492,48,137,0.0115673799884326,86.45,3.6,14368,1478,946,54.4367887472222,0.0185701021355617,53.85,5.89,-8.17006262777778,3125,1,54.7,1890,838,123812,189015,354264
L2,20050801,213,345,82.8,21345491.75,48,137.7,0.0116563702063178,85.79,3.91,14368,1418,918,54.4366630469444,0.018385732671447,54.39,6.05,-8.17001587527778,3125,0,55.3,1844,817,123811.75,189018,354250
L2,20050801,213,345,82.6,21345491.5,48,138.4,0.0119161105815062,83.92,4.18,14368,1345,891,54.4365373466667,0.0179533213644524,55.7,4.91,-8.16996912305556,3125,0,56.2,1790,785,123811.5,189021,354236
L2,20050801,213,345,82.9,21345491.25,48,139.2,0.011285407967498,88.61,4.23,14368,1302,857,54.4364116463889,0.0177746178457163,56.26,5.39,-8.16992237111111,3125,0,56.7,1709,761,123811.25,189024,354222
L2,20050801,213,345,82.1,21345491,48,139.9,0.0106428267347808,93.96,3.31,14368,1264,826,54.4362859461111,0.0170502983802217,58.65,4.58,-8.16987561944445,3125,0,58.1,1631,727,123811,189027,354208
L2,20050801,213,345,82,21345490.75,48,140.8,0.0103434009102193,96.68,4.29,14368,1145,786,54.4361602458333,0.0163719711853307,61.08,3,-8.16982886805556,3125,0,59.1,1497,686,123810.75,189030,354194
L2,20050801,213,345,82.3,21345490.5,48,141.6,0.0106236056517582,94.13,5.21,14368,1082,749,54.4360345452778,0.0160642570281124,62.25,3.61,-8.16978211694444,3125,0,59.7,1453,658,123810.5,189033,354180
L2,20050801,213,345,82.1,21345490.25,48,142.4,0.0110083663584324,90.84,5.3,14368,1040,715,54.435908845,0.0159642401021711,62.64,3.94,-8.16973536611111,3125,0,60.7,1435,636,123810.25,189036,354166
L3,20050721,202,165,83.2,20257938.5,32,138.1,0.0193610842207164,51.65,1.71,14368,1702,1214,54.4323223952778,0.0148720999405116,67.24,-0.47,-8.164774255,3125,2,55.2,2727,901,160538.5,189357,353766
L3,20050721,202,165,82.5,20257938.25,32,138.2,0.0189322226429383,52.82,0.89,14368,1692,1209,54.4324570811111,0.0148257968865827,67.45,-1.3,-8.1648210225,3125,0,56.1,2690,897,160538.25,189354,353781
L3,20050721,202,165,82.9,20257938,32,138.3,0.0189789333839438,52.69,1.67,14368,1658,1199,54.43260075,0.0148544266191325,67.32,-0.66,-8.16486782638889,3125,0,55.7,2654,893,160538,189351,353797
L3,20050721,202,165,82.6,20257937.75,32,138.4,0.0192566917003659,51.93,0.93,14368,1636,1162,54.4327354355556,0.015098897780462,66.23,-0.06,-8.16491459472222,3125,0,56.2,2635,884,160537.75,189348,353812
L3,20050721,202,165,81.9,20257937.5,32,138.6,0.018698578908003,53.48,0.25,14368,1622,1147,54.4328791041667,0.0148610491900728,67.29,-0.69,-8.16496139916667,3125,1,57,2587,869,160537.5,189345,353828
L3,20050721,202,165,82.6,20257937.25,32,138.7,0.0178443968593862,56.04,0.94,14368,1609,1125,54.4330137897222,0.0144822592324403,69.05,0.12,-8.16500816805556,3125,0,56.4,2522,846,160537.25,189342,353843
L3,20050721,202,165,82.6,20257937,32,138.8,0.0181752090149037,55.02,0.83,14368,1604,1130,54.4331574586111,0.0139353400222965,71.76,-0.59,-8.16505497333333,3125,0,56.6,2516,836,160537,189339,353859
L3,20050721,202,165,82.8,20257936.75,32,138.9,0.0172980453208787,57.81,0.93,14368,1598,1102,54.4332921230556,0.0136165577342048,73.44,-0.1,-8.16511715194445,3125,0,56.5,2457,812,160536.75,189335,353874
L3,20050721,202,165,82.5,20257936.5,32,139.1,0.0164257555847569,60.88,0.51,14368,1594,1082,54.4334357919444,0.013262599469496,75.4,-0.35,-8.16516395805556,3125,1,56.9,2399,791,160536.5,189332,353890
L3,20050721,202,165,82.5,20257936.25,32,139.2,0.016095284081764,62.13,0.68,14368,1577,1078,54.4335704772222,0.0128238009746089,77.98,-0.96,-8.16521072805556,3125,0,57,2374,778,160536.25,189329,353905
L3,20050721,202,165,82.4,20257936,32,139.3,0.0153069034134395,65.33,0.51,14368,1569,1058,54.4337141458333,0.0125266190655142,79.83,-0.96,-8.16525753472222,3125,1,57.2,2315,759,160536,189326,353921
L3,20050721,202,165,82.2,20257935.75,32,139.5,0.0144383482529599,69.26,-0.08,14368,1569,1034,54.4338488102778,0.0124517494708006,80.31,-0.93,-8.165319715,3125,0,57.7,2257,746,160535.75,189322,353936
L3,20050721,202,165,82.5,20257935.5,32,139.8,0.0142490738102023,70.18,0.39,14368,1540,1018,54.4339834955556,0.0126198889449773,79.24,-0.01,-8.16536648583333,3125,0,57.6,2227,745,160535.5,189319,353951
L3,20050721,202,165,82.5,20257935.25,32,140,0.0143328077970474,69.77,0.8,14368,1490,1003,54.4341181811111,0.0125992188484314,79.37,0.06,-8.1654132575,3125,1,57.9,2184,738,160535.25,189316,353966
L3,20050721,202,165,81.8,20257935,32,140.2,0.0147557916482219,67.77,0.64,14368,1449,986,54.4342618497222,0.0128320287437444,77.93,-0.04,-8.16546006527778,3125,0,58.7,2170,738,160535,189313,353982
L3,20050721,202,165,82.4,20257934.75,32,140.5,0.0152951973080453,65.38,1.59,14368,1403,979,54.4343965138889,0.0126790921770001,78.87,0.2,-8.16552224694444,3125,0,58.5,2154,730,160534.75,189309,353997
L3,20050721,202,165,82.4,20257934.5,32,140.8,0.0152648450618226,65.51,1.56,14368,1392,963,54.4345401825,0.012929919834497,77.34,0.56,-8.16556905555556,3125,0,58.7,2152,731,160534.5,189306,354013
L3,20050721,202,165,82.2,20257934.25,32,141.1,0.0155642023346304,64.25,1.46,14368,1362,950,54.4346748466667,0.0131423314495992,76.09,0.56,-8.16563123805556,3125,0,59.3,2136,731,160534.25,189302,354028
L3,20050721,202,165,81.7,20257934,32,141.4,0.0149186931224825,67.03,1.16,14368,1332,938,54.434818515,0.0126486213002783,79.06,-0.19,-8.1656780475,3125,0,60,2076,716,160534,189299,354044
L3,20050721,202,165,81.6,20257933.75,32,141.7,0.0148500148500149,67.34,1.06,14368,1312,932,54.4349531791667,0.0124968757810547,80.02,-0.8,-8.16574023083333,3125,1,60.4,2049,713,160533.75,189295,354059
L3,20050721,202,165,82.8,20257933.5,32,142,0.0146391450739277,68.31,2.03,14368,1300,921,54.4350878644444,0.0121891760117016,82.04,0.02,-8.16578700444444,3125,1,59.6,2023,698,160533.5,189292,354074
L3,20050721,202,165,82,20257933.25,32,142.3,0.0140765765765766,71.04,0.96,14368,1294,914,54.4352225283333,0.0123031496062992,81.28,-0.74,-8.16584918861111,3125,0,60.7,1983,698,160533.25,189288,354089
L3,20050721,202,165,82.1,20257933,32,142.6,0.0139024051160851,71.93,0.8,14368,1287,911,54.4353661966667,0.0119075970469159,83.98,-1.73,-8.16589599916667,3125,0,60.9,1964,682,160533,189285,354105
L3,20050721,202,165,82.4,20257932.75,32,142.8,0.0137873983179374,72.53,1.08,14368,1275,904,54.4355008608333,0.0121418164157358,82.36,-1.14,-8.16595818416667,3125,0,60.8,1944,686,160532.75,189281,354120
L3,20050721,202,165,82.3,20257932.5,32,143,0.0137381508448963,72.79,0.95,14368,1265,904,54.4356445291667,0.012013455069678,83.24,-1.58,-8.16600499555556,3125,0,61.1,1930,682,160532.5,189278,354136
L3,20050721,202,165,82.3,20257932.25,32,143.2,0.0137438152831226,72.76,1.44,14368,1260,891,54.4357792141667,0.0121432908318154,82.35,-1.25,-8.16605177083333,3125,0,61.2,1918,680,160532.25,189275,354151
L3,20050721,202,165,82.6,20257932,32,143.4,0.0137475941710201,72.74,1.58,14368,1258,885,54.4359228825,0.0120758362516604,82.81,-1.03,-8.16609858305556,3125,0,61.1,1916,675,160532,189272,354167
L3,20050721,202,165,82.5,20257931.75,32,143.5,0.0137816979051819,72.56,1.28,14368,1258,880,54.4360575463889,0.0120235661897319,83.17,-1.22,-8.16616076944444,3125,1,61.4,1918,671,160531.75,189268,354182
L3,20050721,202,165,82.5,20257931.5,32,143.6,0.0136407038603192,73.31,1.09,14368,1262,878,54.4361922313889,0.0119289037337469,83.83,-1.36,-8.16620754583333,3125,0,61.5,1914,667,160531.5,189265,354197
L3,20050721,202,165,82.3,20257931.25,32,143.8,0.0135593220338983,73.75,1.07,14368,1273,880,54.436326895,0.0119860961284909,83.43,-1.56,-8.16626973277778,3125,0,61.8,1914,676,160531.25,189261,354212
L3,20050721,202,165,82.7,20257931,32,143.9,0.013840830449827,72.25,1.52,14368,1267,882,54.4364705633333,0.0121197430614471,82.51,-1.18,-8.16631654638889,3125,0,61.5,1924,681,160531,189258,354228
L3,20050721,202,165,82.3,20257930.75,32,144.1,0.0138293458719403,72.31,1.19,14368,1251,884,54.4366052269444,0.0124177325220415,80.53,-1.53,-8.16637873416667,3125,0,62.1,1906,691,160530.75,189254,354243
L3,20050721,202,165,82.8,20257930.5,32,144.3,0.0147950880307738,67.59,2.58,14368,1216,891,54.4367398908333,0.0126310471138057,79.17,-1.4,-8.1664409225,3125,0,61.8,1906,704,160530.5,189250,354258
L3,20050721,202,165,82.5,20257930.25,32,144.4,0.0146241591108511,68.38,2.18,14368,1204,900,54.4368745544444,0.0125376128385155,79.76,-2.35,-8.16650311111111,3125,0,62.3,1897,709,160530.25,189246,354273
L3,20050721,202,165,81.9,20257930,32,144.6,0.0146177459435755,68.41,1.71,14368,1186,892,54.4370182225,0.0130157490563582,76.83,-2.43,-8.16654992611111,3125,0,63.1,1876,719,160530,189243,354289
L3,20050721,202,165,82.6,20257929.75,32,145.2,0.0153633430634506,65.09,2.9,14368,1153,898,54.4371528861111,0.0127665007021575,78.33,-2.78,-8.16661211555556,3125,0,63,1862,717,160529.75,189239,354304
L3,20050721,202,165,82.3,20257929.5,32,145.7,0.0153233220962305,65.26,2.57,14368,1129,889,54.4372875708333,0.0126214817619589,79.23,-3.44,-8.16665889472222,3125,0,63.8,1832,708,160529.5,189236,354319
L3,20050721,202,165,82.4,20257929.25,32,146.3,0.0153256704980843,65.25,2.7,14368,1103,877,54.4374222344444,0.0124269914253759,80.47,-3.65,-8.166721085,3125,0,64.2,1802,696,160529.25,189232,354334
L3,20050721,202,165,82.7,20257929,32,146.8,0.015527950310559,64.4,3.18,14368,1067,861,54.4375569191667,0.012132977432662,82.42,-3.73,-8.16676786472222,3125,0,64.5,1770,679,160529,189229,354349
L3,20050721,202,165,82.2,20257928.75,32,147.4,0.0150421179302046,66.48,2.14,14368,1070,850,54.4376915825,0.0125266190655142,79.83,-4.57,-8.16683005583333,3125,0,65.6,1759,674,160528.75,189225,354364
L3,20050721,202,165,81.8,20257928.5,32,148.1,0.015852885225111,63.08,1.84,14368,1040,839,54.4378262461111,0.0120612712579906,82.91,-5.67,-8.16689224722222,3125,1,66.6,1763,655,160528.5,189221,354379
L3,20050721,202,165,81.9,20257928.25,32,148.7,0.0164473684210526,60.8,1.91,14368,1015,828,54.4379609094444,0.0120816721034191,82.77,-5.76,-8.16695443916667,3125,0,67.1,1761,650,160528.25,189217,354394
